Oven1_NMHC,Oven1_NOx,LV1211 S01 PK113_BB40,LV1211 S01 PK110_BN20-2,LV1211 S01 PK110_BN20-1,LV1211 S01 PR114_BV25,LV1211 S02 PR210_BN20,LV1211 S01 PN613_BV25,LV1211 S02 PR310_BN20,LV1211 S02 PR313_BB40-1,LV1211 S01 PN111_BV25,LV1211 S01 PN111_BL50,LV1211 S01 PN212_BV25,LV1211 S01 PN213_BV25,LV1211 S04 VZ503_M1_F,LV1211 S04 VZ503_M1_C,LV1211 S04 VA515_M1_F,LV1211 S04 VA515_M1_C,LV1211 S04 VZ502_M1_F,LV1211 S04 VZ502_M1_C,LV1211 S03 MW300_BV25-1,LA1251 summary AmereMin charge,LV1281 S04 WR706 BV25-1,LV1281 S04 WR706 M1,LV1281 S04 WA506 BB40-1,LV1281 S04 WA506 BU88,LV1281 S04 WA506 BB40-2,LV1281 S04 WA506 BB40-4,LV1281 S04 WA506 BB40-5,LV1281 S03 VA306 M1,LV1281 S09 WU321 M1,LV1281 S09 WU321 BB40,LV1281 S09 WU321 M2,LV1281 S08 WU312 M1,LV1281 S08 WU312 BB40,LV1281 S08 WU312 M2,LV1281 S07 WU311 M1,LV1281 S07 WU311 BB40,LV1281 S07 WU311 M2,LV1281 S06 WU302 M1,LV1281 S06 WU302 BB40,LV1281  S06 WU302 M2,LV1281 S05 WU301 M1,LV1281 S05 WU301 BB40,LV1281 S05 WU301 M2,LV1281 S05 WU301 BB40-1,LV1281 S01 TS100 M1_O,LV1281 S01 TS100 M1_C,LV1281 S02 TK161 M3_O,LV1281 S02 TK161 M3_C,LV1281 VZ366 M1,LV1281 TK161 M1,LV1281 TK161 M2,LV1281 VA307 M1,LV1281 VF330 M1,LV1281 AS361 M1,LV1281 VA307 M3,LV1281 VZ366 BB40,LV1281 VA307 BB42,LV1281 WK363 BB40-1,LV1281 WK363 BB40-2,LV1281 WK363 BV25,LV1281 WK363 M2,LV1281 S01 Energy consumption,LV1281 S02 Energy consumption,LV1281 S03 Energy consumption,LV1281 Emergency Cooling Request,LV1281 Emergency Cooling Finished,LV1281 Production ON,LV1281 Production Release,LF1921 S01 TF270 Actual curent MoviFit,LF1921 S01 TF270 Number of unit,LF1921 S01 TF270 Transport forward,LF1921 S01 TF270 Forward,LF1921 S01 TF270 Home position,LF1921 RB260 Occupied,LF1921 RB260 Transport Forward,LF1921 RB260 Forward,LF1921 RB280 Occupied,LF1921 RB280 Transport Forward,LF1921 RB280 Forward,LF1921 RB290 Occupied,LF1921 RB290 Transport Forward,LF1921 RB290 Forward,LF1921 RB300 Occupied,LF1921 RB300 Transport Forward,LF1921 RB300 Forward,LF1921 RB310 Occupied,LF1921 RB310 Transport Forward,LF1921 RB310 Forward
0,1.424,27.292,98.356,96.382,0.029,98.148,0.009,96.383,38.102,61.167,655.382,161.386,160.952,0,0.003,0,0.015,0,0.015,0.145,28.135,156147,2.222,170,0,116.97,187.977,136.979,53.704,55.437,144.575,0,59.511,137.587,0,115.991,98.611,0,25.372,78.125,0,32.593,74.002,0,161.806,1,0,1,0,48.874,32.199,36.866,26.722,6.896,9.94,100,23.148,30.99,11.2,20.9,0.022,0,619997,202211,705,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.424,27.292,98.417,96.532,0.029,98.163,0.009,96.383,38.079,61.26,653.935,161.024,160.807,0,0.003,0,0.015,0,0.015,0.347,28.135,156147,2.222,170,0,116.97,186.979,136.979,53.647,55.319,143.924,0,59.056,137.283,0,116.535,98.22,0,25.357,78.038,0,39.01,73.741,0,161.111,1,0,1,0,49.256,32.626,36.238,26.747,7.046,9.94,100,23.148,31.033,11.2,20.9,0.022,0,619999,202212,705,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.542,27.292,98.412,96.682,0.029,98.163,0.009,96.383,38.056,61.104,653.935,160.916,161.169,0,0.003,0,0.017,0,0.015,0,28.135,156147,2.222,168,0,116.97,185.981,136.979,52.956,55.809,143.186,0,59.188,137.196,0,115.689,97.83,0,25.233,77.821,0,69.186,73.09,0,160.417,1,0,1,0,49.02,32.667,36.593,26.641,6.98,9.94,100,23.148,30.99,11.2,20.9,0.022,0,620002,202212,705,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.602,27.292,98.478,96.798,0.029,98.163,0.009,96.383,38.032,61.115,651.042,161.133,161.097,0,0.003,0,0.017,0,0.017,0,28.135,156147,2.222,168,0,115.972,184.983,135.981,53.365,55.5,142.491,0,58.858,137.023,0,116.596,97.483,0,25.255,77.474,0,0.012,72.873,0,159.896,1,0,1,0,49.565,33.47,36.994,26.797,6.969,9.94,100,23.148,30.946,11.2,20.9,0.022,0,620004,202213,705,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.424,27.269,98.448,96.74,0.029,98.119,0.009,96.383,38.009,61.115,653.935,161.422,161.06,0,0.003,0,0.015,0,0.017,0,28.135,156147,2.222,166,0,115.972,183.984,135.981,53.337,55.655,141.884,0,60.253,136.762,0,118.384,97.266,0,25.197,77.083,0,0.012,72.743,0,159.375,1,0,1,0,49.898,32.009,35.641,26.728,6.969,9.94,100,23.148,30.946,11.2,20.9,0.022,0,620007,202213,705,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.483,27.269,98.498,96.773,0.029,98.134,0.009,96.383,37.986,61.281,649.595,161.097,160.771,0,0.003,0,0.015,0,0.017,0,28.135,156147,2.222,166,0,115.972,182.986,134.983,53.337,56.236,141.276,0,58.983,136.545,0,116.765,96.918,0,25.266,76.866,0,0.012,72.7,0,158.681,1,0,1,0,49.886,31.293,37.205,26.766,7.105,9.94,100,23.148,30.99,11.2,20.9,0.022,0,620009,202214,705,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.602,27.269,98.554,96.74,0.029,98.134,0.009,96.383,37.986,61.125,651.042,161.241,160.699,0,0.003,0,0.017,0,0.015,0.26,28.135,156147,2.222,166,0,115.972,181.988,134.983,53.478,55.736,140.755,0,59.871,136.241,0,117.26,96.528,0,25.481,76.562,0,0.012,72.613,0,158.16,1,0,1,0,48.856,32.158,34.453,26.672,7.044,9.94,100,23.148,30.946,11.2,20.9,0.022,0,620012,202214,705,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.424,27.269,98.564,96.973,0.029,98.018,0.009,96.383,37.963,61.302,652.488,161.386,161.024,0,0.003,0,0.017,0,0.015,0.174,28.135,156147,2.222,163,0,114.974,181.988,133.984,53.168,55.764,140.191,0,60.121,136.024,0,119.291,96.181,0,25.536,76.345,0,0.012,72.526,0,157.292,1,0,1,0,49.735,33.516,36.583,26.778,7.094,9.94,100,23.119,30.946,11.2,20.9,0.022,0,620014,202215,705,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.542,27.245,98.569,96.915,0.029,98.177,0.009,96.383,37.94,60.99,648.148,161.314,161.06,0,0.003,0,0.017,0,0.015,0.145,28.135,156147,2.222,163,0,114.974,180.99,133.984,53.859,56.181,139.67,0,60.546,135.764,0,116.668,96.007,0,25.437,76.085,0,0.012,72.439,0,156.771,1,0,1,0,48.977,31.89,37.468,26.572,7.159,9.94,100,23.119,30.99,11.2,20.9,0.022,0,620017,202215,705,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.661,27.222,98.503,96.748,0.029,98.105,0.009,96.383,37.917,61.094,651.042,161.314,160.807,0,0.003,0,0.015,0,0.015,0.26,28.135,156147,2.222,163,0,114.974,179.991,132.986,53.055,55.755,139.236,0,59.886,135.417,0,116.729,95.66,0,25.456,75.781,0,0.012,72.352,0,156.076,1,0,1,0,49.802,31.561,36.017,26.747,7.044,9.94,100,23.105,30.946,11.2,20.9,0,0,620020,202215,705,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.424,27.199,98.417,96.549,0.029,98.09,0.009,96.383,37.87,61.031,649.595,161.277,160.916,0,0.003,0,0.017,0,0.017,0,28.135,156147,2.222,161,0,114.974,178.993,132.986,53.238,55.727,138.715,0,59.79,135.156,0,115.907,95.312,0,25.35,75.564,0,0.012,72.266,0,155.382,1,0,1,0,50.098,32.137,36.14,26.884,7.014,9.94,100,23.09,30.946,11.2,20.8,0.022,0,620022,202216,705,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.424,27.199,98.377,96.557,0.029,98.148,0.009,96.383,37.87,61.125,651.042,161.639,161.06,0,0.003,0,0.017,0,0.017,0,28.135,156147,2.222,161,0,113.976,177.995,131.988,53.365,56.517,138.281,0,60.231,134.852,0,118.348,95.052,0,25.492,75.304,0,0.012,72.179,0,154.688,1,0,1,0,49.08,31.901,36.861,26.76,6.964,9.94,100,23.061,30.816,11.2,20.8,0.022,0,620025,202216,705,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.424,27.199,98.225,96.399,0.029,98.134,0.009,96.383,37.847,61.219,649.595,161.531,160.843,0,0.003,0,0.017,0,0.017,0,28.135,156147,2.222,161,0,113.976,176.997,131.988,53.069,56.036,137.804,0,59.32,134.549,0,119.049,94.748,0,25.361,75.043,0,0.012,72.135,0,154.167,1,0,1,0,48.82,32.209,34.756,26.616,6.974,9.94,100,23.047,30.946,11.3,20.8,0.022,0,620028,202217,705,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.305,27.199,98.255,96.491,0.029,98.192,0.009,96.383,37.824,61.042,649.595,161.314,161.277,0,0.003,0,0.015,0,0.017,0,28.135,156147,2.222,159,0,113.976,175.998,130.99,53.182,56.136,137.37,0,59.886,134.375,0,116.221,94.401,0,14.44,74.392,0,0.012,72.049,0,153.646,1,0,1,0,49.268,31.571,36.377,26.865,7.115,9.94,100,23.018,30.903,11.3,20.8,0.022,0,620030,202217,705,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.72,27.176,98.25,96.249,0.029,98.192,0.009,96.383,37.801,61.125,649.595,161.458,160.916,0,0.003,0,0.017,0,0.015,0.347,28.135,156147,2.222,159,0,112.977,174.957,130.99,53.436,55.991,136.806,0,59.225,134.332,0,118.203,94.141,0,12.079,73.003,0,0.012,71.962,0,152.778,1,0,1,0,49.723,31.149,36.753,26.604,7.065,9.94,100,23.003,30.512,11.3,20.7,0.022,0,620032,202218,705,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.542,27.176,98.23,96.366,0.029,98.206,0.009,96.383,37.801,61.198,649.595,161.169,160.663,0,0.003,0,0.015,0,0.017,0.463,28.135,156147,2.222,159,0,112.977,173.958,129.991,53.309,56.163,136.198,0,59.335,134.332,0,118.01,93.924,0,29.063,72.396,0,0.012,71.875,0,152.257,1,0,1,0,49.498,33.779,36.423,26.753,7.188,9.94,100,23.018,30.252,11.3,20.7,0.022,0,620035,202218,705,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.602,27.176,98.215,96.283,0.029,98.38,0.009,96.398,37.778,61.125,646.701,161.386,160.88,0,0.003,0,0.017,0,0.017,0.174,28.135,156147,2.222,157,0,112.977,173.958,129.991,53.548,56.091,135.547,0,59.673,134.332,0,118.034,93.663,0,0.022,72.526,0,0.012,71.832,0,151.736,1,0,1,0,49.832,32.75,36.804,26.847,7.126,9.94,100,23.018,30.122,11.3,20.7,0.022,0,620037,202218,705,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.602,27.176,98.296,96.133,0.029,98.351,0.009,96.398,37.755,61.229,648.148,161.205,161.06,0,0.003,0,0.017,0,0.015,0.26,28.135,156147,2.222,157,0,112.977,172.96,128.993,53.704,56.018,134.896,0,59.842,134.245,0,118.928,93.316,0,0.022,72.743,0,0.012,71.701,0,151.215,1,0,1,0,49.711,31.865,36.398,26.722,7.255,9.94,100,23.032,29.991,11.3,20.7,0.022,0,620040,202219,705,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.424,27.153,98.23,96.324,0.029,98.278,0.009,96.383,37.731,61.292,646.701,161.133,160.771,0,0.003,0,0.015,0,0.017,0,28.135,156147,2.222,157,0,111.979,171.962,128.993,54.056,56.318,134.245,0,59.724,134.115,0,118.396,93.099,0,0.022,73.047,0,0.012,71.615,0,150.521,1,0,1,0,49.947,32.611,37.283,26.728,7.252,9.94,100,23.018,29.948,11.3,20.7,0.022,0,620042,202219,705,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.483,27.153,98.316,96.441,0.029,98.163,0.009,96.383,37.708,61.104,648.148,161.241,160.916,0,0.003,0,0.015,0,0.015,0,28.135,156147,2.222,155,0,111.979,170.964,127.995,53.704,55.954,133.724,0,59.614,133.984,0,118.892,92.882,0,0.022,73.394,0,0.012,71.571,0,149.826,1,0,1,0,49.589,33.671,36.542,26.865,7.101,9.94,100,23.032,29.948,11.3,20.6,0.022,0,620044,202220,705,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.542,27.153,98.23,96.382,0.029,98.134,0.013,96.383,37.708,61.323,648.148,161.386,160.699,0,0.003,0,0.017,0,0.017,0,28.135,156147,2.222,155,0,111.979,169.965,127.995,53.351,56.372,133.203,0,59.643,133.941,0,118.614,92.491,0,0.026,73.655,0,0.012,71.484,0,149.479,1,0,1,0,49.662,33.506,37.144,26.834,7.229,9.94,100,23.032,29.818,11.4,20.6,0.022,0,620047,202220,705,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.424,27.153,98.316,96.432,0.029,98.119,0.009,96.383,37.685,61.094,646.701,161.35,161.133,0,0.003,0,0.015,0,0.017,0,28.135,156147,2.222,155,0,110.981,169.965,127.995,53.252,56.272,132.682,0,59.438,133.811,0,117.188,92.318,0,0.022,73.915,0,0.012,71.398,0,148.611,1,0,1,0,49.844,31.062,36.933,26.747,7.064,9.94,100,23.018,29.861,11.4,20.6,0.022,0,620049,202221,705,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.246,27.153,98.296,96.349,0.029,98.134,0.009,96.383,37.662,60.99,645.255,161.495,161.097,0,0.003,0,0.015,0,0.017,0.029,28.135,156147,2.222,152,0,110.981,168.967,126.997,54.07,56.89,132.118,0,59.643,133.724,0,117.768,92.057,0,0.022,74.175,0,0.012,71.311,0,147.917,1,0,1,0,49.274,31.654,36.825,26.884,7.071,9.94,100,23.018,29.688,11.4,20.6,0.022,0,620052,202221,705,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.483,27.13,98.225,96.707,0.029,98.134,0.009,96.383,37.662,61.198,645.255,161.241,160.735,0,0.003,0,0.017,0,0.017,0.463,28.135,156147,2.222,152,0,110.981,167.969,125.998,53.534,57.026,131.597,0,59.937,133.55,0,118.155,91.84,0,0.022,74.349,0,0.012,71.224,0,147.396,1,0,1,0,49.68,30.974,36.928,26.828,7.075,9.94,100,22.989,29.644,11.4,20.6,0.022,0,620054,202222,705,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.424,27.153,98.356,96.349,0.029,98.148,0.009,96.383,37.639,61.25,645.255,161.205,160.807,0,0.003,0,0.017,0,0.017,0.26,28.135,156147,2.222,152,0,109.983,166.97,125.998,53.478,56.745,131.12,0,59.849,133.377,0,118.723,91.536,0,0.022,74.479,0,0.012,71.137,0,146.875,1,0,1,0,49.068,31.957,35.976,26.803,7.051,9.94,100,22.96,29.644,11.4,20.6,0.022,0,620056,202222,705,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.305,27.13,98.367,96.898,0.029,98.163,0.009,96.383,37.593,61.198,645.255,161.241,161.133,0,0.003,0,0.015,0,0.017,0.289,28.135,156147,2.222,150,0,109.983,165.972,125.998,54,56.89,130.599,0,60.524,133.333,0,117.877,91.276,0,0.022,74.609,0,0.012,71.094,0,146.354,1,0,1,0,50.232,31.247,34.921,26.809,7.116,9.94,100,22.946,29.688,11.4,20.6,0.022,0,620059,202222,705,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.424,27.106,98.443,96.732,0.029,98.134,0.013,96.383,37.593,61.229,643.808,161.097,161.024,0,0.003,0,0.017,0,0.017,0.434,28.135,156147,2.222,150,0,109.983,165.972,125,53.718,56.999,130.078,0,60.209,133.116,0,117.297,91.016,0,0.022,74.74,0,0.012,71.007,0,145.66,1,0,1,0,49.371,33.105,36.202,26.89,7.308,9.94,100,22.975,29.688,11.4,20.6,0.022,0,620061,202223,705,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.424,27.13,98.448,97.031,0.029,98.105,0.009,96.383,37.569,61.062,643.808,161.458,160.988,0,0.003,0,0.017,0,0.017,0,28.135,156147,2.222,150,0,108.984,164.974,125,53.422,57.18,129.557,0,60.378,133.03,0,117.973,90.842,0,0.022,74.826,0,0.012,70.92,0,145.139,1,0,1,0,49.692,31.489,37.355,26.89,7.192,9.94,100,22.946,29.514,11.4,20.5,0.022,0,620064,202223,705,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.424,27.13,98.458,96.898,0.029,98.134,0.013,96.383,37.546,61.188,642.361,161.241,160.88,0,0.003,0,0.017,0,0.017,0,28.135,156147,2.222,150,0,108.984,163.976,123.958,54.028,56.781,129.123,0,60.598,132.856,0,117.152,90.625,0,0.022,74.87,0,0.012,70.833,0,144.618,1,0,1,0,49.286,33.3,37.066,26.791,7.216,9.94,100,22.917,29.688,11.4,20.5,0.022,0,620066,202224,705,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.424,27.106,98.326,96.674,0.029,98.163,0.009,96.383,37.523,61.167,642.361,161.241,160.807,0,0.003,0,0.017,0,0.015,0,28.135,156147,2.222,148,0,107.986,162.977,123.958,53.605,56.763,128.646,0,59.43,132.639,0,119.472,90.408,0,0.022,74.957,0,0.012,70.747,0,144.097,1,0,1,0,49.505,31.844,36.315,26.76,7.083,9.94,100,22.888,29.644,11.4,20.5,0.022,0,620068,202224,705,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.305,27.106,98.331,96.599,0.029,98.119,0.009,96.383,37.5,61.177,642.361,161.024,160.952,0,0.003,0,0.015,0,0.017,0,28.135,156147,2.222,148,0,107.986,162.977,122.96,53.943,57.171,128.168,0,60.128,132.422,0,118.723,90.104,0,0.022,75.043,0,0.012,70.703,0,143.576,1,0,1,0,49.589,31.89,36.789,26.803,7.068,9.94,100,22.888,29.644,11.4,20.5,0.022,0,620071,202225,705,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.305,27.083,98.27,96.499,0.029,98.119,0.009,96.383,37.5,61.167,640.914,161.169,160.699,0,0.003,0,0.017,0,0.015,0.434,28.135,156147,2.222,148,0,107.986,161.979,122.96,53.351,57.389,127.734,0,59.526,132.292,0,119.387,89.887,0,0.022,75.087,0,0.012,70.616,0,143.056,1,0,1,0,49.559,31.839,35.945,26.828,7.105,9.94,100,22.888,29.557,11.4,20.5,0.022,0,620073,202225,705,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.424,27.083,98.048,96.316,0.029,98.177,0.009,96.383,37.454,61.292,640.914,161.277,160.952,0,0.003,0,0.015,0,0.017,0.752,28.135,156147,2.222,146,0,106.988,160.981,121.962,53.859,57.117,127.3,0,60.069,132.118,0,117.478,89.757,0,0.022,75.13,0,0.012,70.573,0,142.535,1,0,1,0,49.389,32.276,36.974,26.772,7.237,9.94,100,22.888,29.47,11.4,20.5,0.022,0,620076,202225,705,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.424,27.083,98.027,96.199,0.029,98.438,0.009,96.383,37.454,61.302,642.361,161.495,160.843,0,0.003,0,0.015,0,0.015,0.26,28.135,156147,2.222,146,0,106.988,159.983,121.962,53.661,57.453,126.823,0,59.974,132.031,0,117.877,89.54,0,0.022,75.174,0,0.012,70.486,0,141.84,1,0,1,0,49.68,31.263,36.089,26.859,7.202,9.94,100,22.873,29.557,11.5,20.4,0.022,0,620078,202226,705,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.424,27.06,98.093,96.108,0.029,98.712,0.009,96.383,37.454,61.135,639.468,161.35,160.988,0,0.003,0,0.015,0,0.017,0.434,28.135,156147,2.222,146,0,106.988,159.983,120.964,54.028,57.208,126.389,0,59.599,131.858,0,116.995,89.193,0,0.022,75.217,0,0.012,70.399,0,141.319,1,0,1,0,49.359,31.957,36.933,26.772,7.057,9.94,100,22.873,29.427,11.5,20.4,0.022,0,620080,202226,705,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.424,27.06,98.073,96.366,0.029,98.785,0.009,96.383,37.431,61.188,640.914,161.133,160.988,0,0.003,0,0.017,0,0.017,0,28.135,156147,2.222,146,0,105.99,158.984,120.964,53.859,57.262,125.955,0,60.385,131.727,0,119.085,88.976,0,0.022,75.217,0,0.012,70.312,0,140.799,1,0,1,0,49.638,32.858,35.502,26.822,7.369,9.94,100,22.888,29.427,11.5,20.5,0.022,0,620083,202227,705,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.305,27.037,98.113,96.149,0.029,98.799,0.009,96.383,37.384,61.26,640.914,160.952,161.06,0,0.003,0,0.017,0,0.017,0,28.135,156147,2.222,143,0,105.99,157.986,120.964,53.689,57.653,125.564,0,60.165,131.467,0,117.357,88.759,0,0.022,75.26,0,0.012,70.269,0,140.278,1,0,1,0,49.698,33.007,36.634,26.76,7.12,9.94,100,22.902,29.34,11.5,20.5,0.022,0,620085,202227,705,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.305,27.06,98.134,96.324,0.029,98.712,0.009,96.383,37.361,60.99,638.021,161.277,160.843,0,0.003,0,0.017,0,0.015,0,28.135,156147,2.222,144,0,105.99,157.986,119.965,53.76,57.834,125.13,0,60.613,131.293,0,119.351,88.585,0,0.022,75.217,0,0.012,70.182,0,139.931,1,0,1,0,49.838,31.402,35.384,26.841,7.084,9.94,100,22.902,29.34,11.5,20.4,0.022,0,620088,202228,705,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.424,27.037,98.184,96.332,0.029,98.727,0.009,96.383,37.338,61.177,639.468,161.205,160.807,0,0.003,0,0.015,0,0.017,0,28.135,156147,2.222,144,0,105.99,156.988,119.965,53.774,57.289,124.696,0,60.605,131.12,0,119.363,88.325,0,0.026,75.26,0,0.012,70.095,0,139.236,1,0,1,0,49.814,31.664,36.66,26.76,7.143,9.94,100,22.917,29.253,11.5,20.4,0.022,0,620090,202228,705,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.424,27.037,98.149,96.449,0.029,98.727,0.009,96.383,37.315,61.146,639.468,161.097,161.024,0,0.003,0,0.015,0,0.015,0.405,28.135,156147,2.222,141,0,104.991,155.99,118.967,53.661,56.863,124.219,0,60.422,130.946,0,117.55,88.151,0,0.022,75.26,0,0.012,70.009,0,138.889,1,0,1,0,49.365,32.353,35.152,26.859,7.188,9.94,100,22.917,29.253,11.5,20.3,0.022,0,620092,202229,705,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.127,27.037,98.27,96.266,0.029,98.611,0.013,96.383,37.315,61.281,639.468,161.241,160.663,0,0.003,0,0.015,0,0.017,0.781,28.135,156147,2.222,141,0,104.991,155.99,118.967,53.689,57.553,123.872,0,59.621,130.773,0,117.442,87.934,0,0.022,75.26,0,0.012,69.965,0,138.368,1,0,1,0,49.832,31.649,36.573,26.953,7.164,9.94,100,22.946,29.21,11.5,20.3,0.022,0,620095,202229,705,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.602,27.037,98.255,96.241,0.029,98.495,0.009,96.383,37.315,61.062,639.468,161.495,160.988,0,0.003,0,0.017,0,0.015,0.26,28.135,156147,2.222,141,0,104.991,154.991,117.969,53.689,57.553,123.481,0,59.944,130.599,0,120.475,87.76,0,0.022,75.26,0,0.012,69.878,0,137.847,1,0,1,0,49.226,33.187,36.243,26.865,7.101,9.94,100,22.96,29.123,11.5,20.3,0.022,0,620097,202229,705,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.424,27.014,98.093,96.507,0.029,98.293,0.013,96.383,37.269,61.104,638.021,161.133,160.807,0,0.003,0,0.017,0,0.015,0,28.135,156147,2.222,139,0,103.993,153.993,117.969,54.38,57.535,123.09,0,60.128,130.382,0,118.868,87.457,0,0.022,75.217,0,0.012,69.792,0,137.326,1,0,1,0,49.359,31.355,37.01,26.791,7.078,9.94,100,22.96,29.123,11.5,20.3,0.022,0,620100,202230,705,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.246,27.014,98.053,96.291,0.029,98.148,0.009,96.383,37.269,61.052,638.021,161.277,160.554,0,0.003,0,0.017,0,0.017,0,28.135,156147,2.222,139,0,103.993,153.993,117.969,53.492,58.307,122.7,0,61.156,130.208,0,118.65,87.283,0,0.022,75.217,0,0.012,69.748,0,136.806,1,0,1,0,49.323,32.312,36.619,26.828,7.055,9.94,100,22.96,29.08,11.5,20.3,0.022,0,620102,202230,705,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.542,27.014,98.194,96.474,0.029,98.192,0.009,96.383,37.245,61.198,638.021,161.205,160.771,0,0.003,0,0.017,0,0.017,0,28.135,156147,2.222,139,0,103.993,152.995,116.97,54.211,57.734,122.309,0,59.555,129.991,0,121.647,87.109,0,0.022,75.217,0,0.012,69.661,0,136.285,1,0,1,0,49.208,31.345,35.832,26.89,7.147,9.94,100,22.96,29.123,11.5,20.3,0.022,0,620105,202231,705,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.246,27.014,98.194,96.624,0.029,98.119,0.013,96.383,37.222,61.156,636.574,160.916,160.988,0,0.003,0,0.015,0,0.015,0,28.135,156147,2.222,139,0,102.995,151.997,116.97,53.577,58.125,121.962,0,60.789,129.861,0,118.674,86.849,0,0.022,75.217,0,0.012,69.575,0,135.764,1,0,1,0,49.414,31.484,36.274,26.915,7.151,9.94,100,22.96,29.21,11.5,20.2,0.022,0,620107,202231,705,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
